dataset,configuration_id,base_configuration_id,feature_family,feature_capacity,feature_params,classifier,classifier_family,classifier_capacity,classifier_params,train_fraction,subset_seed,protocol_hash
UT_HAR,autocorrelation__logistic_regression__large__frac_0.40,autocorrelation__logistic_regression__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",logistic_regression,linear,large,"{""C"": 10.0, ""max_iter"": 5000}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__logistic_regression__large__frac_0.60,autocorrelation__logistic_regression__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",logistic_regression,linear,large,"{""C"": 10.0, ""max_iter"": 5000}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__logistic_regression__large__frac_0.80,autocorrelation__logistic_regression__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",logistic_regression,linear,large,"{""C"": 10.0, ""max_iter"": 5000}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__logistic_regression__large__frac_1.00,autocorrelation__logistic_regression__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",logistic_regression,linear,large,"{""C"": 10.0, ""max_iter"": 5000}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__linear_svm__small__frac_0.20,autocorrelation__linear_svm__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",linear_svm,linear_svm,small,"{""C"": 0.1}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__linear_svm__small__frac_0.40,autocorrelation__linear_svm__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",linear_svm,linear_svm,small,"{""C"": 0.1}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__linear_svm__small__frac_0.60,autocorrelation__linear_svm__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",linear_svm,linear_svm,small,"{""C"": 0.1}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__linear_svm__small__frac_0.80,autocorrelation__linear_svm__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",linear_svm,linear_svm,small,"{""C"": 0.1}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__linear_svm__small__frac_1.00,autocorrelation__linear_svm__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",linear_svm,linear_svm,small,"{""C"": 0.1}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__linear_svm__medium__frac_0.20,autocorrelation__linear_svm__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",linear_svm,linear_svm,medium,"{""C"": 1.0}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__linear_svm__medium__frac_0.40,autocorrelation__linear_svm__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",linear_svm,linear_svm,medium,"{""C"": 1.0}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__linear_svm__medium__frac_0.60,autocorrelation__linear_svm__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",linear_svm,linear_svm,medium,"{""C"": 1.0}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__linear_svm__medium__frac_0.80,autocorrelation__linear_svm__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",linear_svm,linear_svm,medium,"{""C"": 1.0}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__linear_svm__medium__frac_1.00,autocorrelation__linear_svm__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",linear_svm,linear_svm,medium,"{""C"": 1.0}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__linear_svm__large__frac_0.20,autocorrelation__linear_svm__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",linear_svm,linear_svm,large,"{""C"": 10.0}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__linear_svm__large__frac_0.40,autocorrelation__linear_svm__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",linear_svm,linear_svm,large,"{""C"": 10.0}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__linear_svm__large__frac_0.60,autocorrelation__linear_svm__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",linear_svm,linear_svm,large,"{""C"": 10.0}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__linear_svm__large__frac_0.80,autocorrelation__linear_svm__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",linear_svm,linear_svm,large,"{""C"": 10.0}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__linear_svm__large__frac_1.00,autocorrelation__linear_svm__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",linear_svm,linear_svm,large,"{""C"": 10.0}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__rbf_svm__small__frac_0.20,autocorrelation__rbf_svm__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",rbf_svm,kernel_svm,small,"{""C"": 0.5, ""gamma"": ""scale""}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__rbf_svm__small__frac_0.40,autocorrelation__rbf_svm__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",rbf_svm,kernel_svm,small,"{""C"": 0.5, ""gamma"": ""scale""}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__rbf_svm__small__frac_0.60,autocorrelation__rbf_svm__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",rbf_svm,kernel_svm,small,"{""C"": 0.5, ""gamma"": ""scale""}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__rbf_svm__small__frac_0.80,autocorrelation__rbf_svm__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",rbf_svm,kernel_svm,small,"{""C"": 0.5, ""gamma"": ""scale""}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__rbf_svm__small__frac_1.00,autocorrelation__rbf_svm__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",rbf_svm,kernel_svm,small,"{""C"": 0.5, ""gamma"": ""scale""}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__rbf_svm__medium__frac_0.20,autocorrelation__rbf_svm__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",rbf_svm,kernel_svm,medium,"{""C"": 2.0, ""gamma"": ""scale""}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__rbf_svm__medium__frac_0.40,autocorrelation__rbf_svm__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",rbf_svm,kernel_svm,medium,"{""C"": 2.0, ""gamma"": ""scale""}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__rbf_svm__medium__frac_0.60,autocorrelation__rbf_svm__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",rbf_svm,kernel_svm,medium,"{""C"": 2.0, ""gamma"": ""scale""}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__rbf_svm__medium__frac_0.80,autocorrelation__rbf_svm__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",rbf_svm,kernel_svm,medium,"{""C"": 2.0, ""gamma"": ""scale""}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__rbf_svm__medium__frac_1.00,autocorrelation__rbf_svm__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",rbf_svm,kernel_svm,medium,"{""C"": 2.0, ""gamma"": ""scale""}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__rbf_svm__large__frac_0.20,autocorrelation__rbf_svm__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",rbf_svm,kernel_svm,large,"{""C"": 8.0, ""gamma"": ""auto""}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__rbf_svm__large__frac_0.40,autocorrelation__rbf_svm__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",rbf_svm,kernel_svm,large,"{""C"": 8.0, ""gamma"": ""auto""}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__rbf_svm__large__frac_0.60,autocorrelation__rbf_svm__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",rbf_svm,kernel_svm,large,"{""C"": 8.0, ""gamma"": ""auto""}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__rbf_svm__large__frac_0.80,autocorrelation__rbf_svm__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",rbf_svm,kernel_svm,large,"{""C"": 8.0, ""gamma"": ""auto""}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__rbf_svm__large__frac_1.00,autocorrelation__rbf_svm__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",rbf_svm,kernel_svm,large,"{""C"": 8.0, ""gamma"": ""auto""}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__knn__small__frac_0.20,autocorrelation__knn__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",knn,instance_based,small,"{""n_neighbors"": 11, ""weights"": ""uniform""}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__knn__small__frac_0.40,autocorrelation__knn__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",knn,instance_based,small,"{""n_neighbors"": 11, ""weights"": ""uniform""}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__knn__small__frac_0.60,autocorrelation__knn__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",knn,instance_based,small,"{""n_neighbors"": 11, ""weights"": ""uniform""}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__knn__small__frac_0.80,autocorrelation__knn__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",knn,instance_based,small,"{""n_neighbors"": 11, ""weights"": ""uniform""}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__knn__small__frac_1.00,autocorrelation__knn__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",knn,instance_based,small,"{""n_neighbors"": 11, ""weights"": ""uniform""}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__knn__medium__frac_0.20,autocorrelation__knn__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",knn,instance_based,medium,"{""n_neighbors"": 7, ""weights"": ""distance""}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__knn__medium__frac_0.40,autocorrelation__knn__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",knn,instance_based,medium,"{""n_neighbors"": 7, ""weights"": ""distance""}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__knn__medium__frac_0.60,autocorrelation__knn__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",knn,instance_based,medium,"{""n_neighbors"": 7, ""weights"": ""distance""}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__knn__medium__frac_0.80,autocorrelation__knn__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",knn,instance_based,medium,"{""n_neighbors"": 7, ""weights"": ""distance""}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__knn__medium__frac_1.00,autocorrelation__knn__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",knn,instance_based,medium,"{""n_neighbors"": 7, ""weights"": ""distance""}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__knn__large__frac_0.20,autocorrelation__knn__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",knn,instance_based,large,"{""n_neighbors"": 3, ""weights"": ""distance""}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__knn__large__frac_0.40,autocorrelation__knn__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",knn,instance_based,large,"{""n_neighbors"": 3, ""weights"": ""distance""}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__knn__large__frac_0.60,autocorrelation__knn__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",knn,instance_based,large,"{""n_neighbors"": 3, ""weights"": ""distance""}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__knn__large__frac_0.80,autocorrelation__knn__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",knn,instance_based,large,"{""n_neighbors"": 3, ""weights"": ""distance""}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__knn__large__frac_1.00,autocorrelation__knn__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",knn,instance_based,large,"{""n_neighbors"": 3, ""weights"": ""distance""}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__random_forest__small__frac_0.20,autocorrelation__random_forest__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",random_forest,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__random_forest__small__frac_0.40,autocorrelation__random_forest__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",random_forest,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__random_forest__small__frac_0.60,autocorrelation__random_forest__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",random_forest,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__random_forest__small__frac_0.80,autocorrelation__random_forest__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",random_forest,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__random_forest__small__frac_1.00,autocorrelation__random_forest__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",random_forest,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__random_forest__medium__frac_0.20,autocorrelation__random_forest__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",random_forest,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__random_forest__medium__frac_0.40,autocorrelation__random_forest__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",random_forest,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__random_forest__medium__frac_0.60,autocorrelation__random_forest__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",random_forest,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__random_forest__medium__frac_0.80,autocorrelation__random_forest__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",random_forest,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__random_forest__medium__frac_1.00,autocorrelation__random_forest__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",random_forest,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__random_forest__large__frac_0.20,autocorrelation__random_forest__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",random_forest,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__random_forest__large__frac_0.40,autocorrelation__random_forest__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",random_forest,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__random_forest__large__frac_0.60,autocorrelation__random_forest__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",random_forest,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__random_forest__large__frac_0.80,autocorrelation__random_forest__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",random_forest,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__random_forest__large__frac_1.00,autocorrelation__random_forest__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",random_forest,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__extra_trees__small__frac_0.20,autocorrelation__extra_trees__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",extra_trees,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__extra_trees__small__frac_0.40,autocorrelation__extra_trees__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",extra_trees,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__extra_trees__small__frac_0.60,autocorrelation__extra_trees__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",extra_trees,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__extra_trees__small__frac_0.80,autocorrelation__extra_trees__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",extra_trees,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__extra_trees__small__frac_1.00,autocorrelation__extra_trees__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",extra_trees,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__extra_trees__medium__frac_0.20,autocorrelation__extra_trees__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",extra_trees,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__extra_trees__medium__frac_0.40,autocorrelation__extra_trees__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",extra_trees,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__extra_trees__medium__frac_0.60,autocorrelation__extra_trees__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",extra_trees,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__extra_trees__medium__frac_0.80,autocorrelation__extra_trees__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",extra_trees,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__extra_trees__medium__frac_1.00,autocorrelation__extra_trees__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",extra_trees,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__extra_trees__large__frac_0.20,autocorrelation__extra_trees__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",extra_trees,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__extra_trees__large__frac_0.40,autocorrelation__extra_trees__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",extra_trees,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__extra_trees__large__frac_0.60,autocorrelation__extra_trees__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",extra_trees,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__extra_trees__large__frac_0.80,autocorrelation__extra_trees__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",extra_trees,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__extra_trees__large__frac_1.00,autocorrelation__extra_trees__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",extra_trees,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__hist_gradient_boosting__small__frac_0.20,autocorrelation__hist_gradient_boosting__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",hist_gradient_boosting,boosting,small,"{""learning_rate"": 0.08, ""max_iter"": 100, ""max_leaf_nodes"": 15}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__hist_gradient_boosting__small__frac_0.40,autocorrelation__hist_gradient_boosting__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",hist_gradient_boosting,boosting,small,"{""learning_rate"": 0.08, ""max_iter"": 100, ""max_leaf_nodes"": 15}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__hist_gradient_boosting__small__frac_0.60,autocorrelation__hist_gradient_boosting__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",hist_gradient_boosting,boosting,small,"{""learning_rate"": 0.08, ""max_iter"": 100, ""max_leaf_nodes"": 15}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__hist_gradient_boosting__small__frac_0.80,autocorrelation__hist_gradient_boosting__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",hist_gradient_boosting,boosting,small,"{""learning_rate"": 0.08, ""max_iter"": 100, ""max_leaf_nodes"": 15}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__hist_gradient_boosting__small__frac_1.00,autocorrelation__hist_gradient_boosting__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",hist_gradient_boosting,boosting,small,"{""learning_rate"": 0.08, ""max_iter"": 100, ""max_leaf_nodes"": 15}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__hist_gradient_boosting__medium__frac_0.20,autocorrelation__hist_gradient_boosting__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",hist_gradient_boosting,boosting,medium,"{""learning_rate"": 0.06, ""max_iter"": 200, ""max_leaf_nodes"": 31}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__hist_gradient_boosting__medium__frac_0.40,autocorrelation__hist_gradient_boosting__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",hist_gradient_boosting,boosting,medium,"{""learning_rate"": 0.06, ""max_iter"": 200, ""max_leaf_nodes"": 31}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__hist_gradient_boosting__medium__frac_0.60,autocorrelation__hist_gradient_boosting__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",hist_gradient_boosting,boosting,medium,"{""learning_rate"": 0.06, ""max_iter"": 200, ""max_leaf_nodes"": 31}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__hist_gradient_boosting__medium__frac_0.80,autocorrelation__hist_gradient_boosting__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",hist_gradient_boosting,boosting,medium,"{""learning_rate"": 0.06, ""max_iter"": 200, ""max_leaf_nodes"": 31}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__hist_gradient_boosting__medium__frac_1.00,autocorrelation__hist_gradient_boosting__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",hist_gradient_boosting,boosting,medium,"{""learning_rate"": 0.06, ""max_iter"": 200, ""max_leaf_nodes"": 31}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__hist_gradient_boosting__large__frac_0.20,autocorrelation__hist_gradient_boosting__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",hist_gradient_boosting,boosting,large,"{""learning_rate"": 0.04, ""max_iter"": 350, ""max_leaf_nodes"": 63}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__hist_gradient_boosting__large__frac_0.40,autocorrelation__hist_gradient_boosting__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",hist_gradient_boosting,boosting,large,"{""learning_rate"": 0.04, ""max_iter"": 350, ""max_leaf_nodes"": 63}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__hist_gradient_boosting__large__frac_0.60,autocorrelation__hist_gradient_boosting__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",hist_gradient_boosting,boosting,large,"{""learning_rate"": 0.04, ""max_iter"": 350, ""max_leaf_nodes"": 63}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__hist_gradient_boosting__large__frac_0.80,autocorrelation__hist_gradient_boosting__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",hist_gradient_boosting,boosting,large,"{""learning_rate"": 0.04, ""max_iter"": 350, ""max_leaf_nodes"": 63}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__hist_gradient_boosting__large__frac_1.00,autocorrelation__hist_gradient_boosting__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",hist_gradient_boosting,boosting,large,"{""learning_rate"": 0.04, ""max_iter"": 350, ""max_leaf_nodes"": 63}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__lda__small__frac_0.20,autocorrelation__lda__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",lda,linear_discriminant,small,"{""shrinkage"": null, ""solver"": ""svd""}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__lda__small__frac_0.40,autocorrelation__lda__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",lda,linear_discriminant,small,"{""shrinkage"": null, ""solver"": ""svd""}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__lda__small__frac_0.60,autocorrelation__lda__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",lda,linear_discriminant,small,"{""shrinkage"": null, ""solver"": ""svd""}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__lda__small__frac_0.80,autocorrelation__lda__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",lda,linear_discriminant,small,"{""shrinkage"": null, ""solver"": ""svd""}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__lda__small__frac_1.00,autocorrelation__lda__small,autocorrelation,small,"{""lags"": 8, ""normalize"": true}",lda,linear_discriminant,small,"{""shrinkage"": null, ""solver"": ""svd""}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__lda__medium__frac_0.20,autocorrelation__lda__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",lda,linear_discriminant,medium,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__lda__medium__frac_0.40,autocorrelation__lda__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",lda,linear_discriminant,medium,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",0.4,3407,8a3568eb591e
UT_HAR,autocorrelation__lda__medium__frac_0.60,autocorrelation__lda__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",lda,linear_discriminant,medium,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",0.6,3407,8a3568eb591e
UT_HAR,autocorrelation__lda__medium__frac_0.80,autocorrelation__lda__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",lda,linear_discriminant,medium,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",0.8,3407,8a3568eb591e
UT_HAR,autocorrelation__lda__medium__frac_1.00,autocorrelation__lda__medium,autocorrelation,medium,"{""lags"": 16, ""normalize"": true}",lda,linear_discriminant,medium,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",1.0,3407,8a3568eb591e
UT_HAR,autocorrelation__lda__large__frac_0.20,autocorrelation__lda__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",lda,linear_discriminant,large,"{""shrinkage"": ""auto"", ""solver"": ""eigen""}",0.2,3407,8a3568eb591e
UT_HAR,autocorrelation__lda__large__frac_0.40,autocorrelation__lda__large,autocorrelation,large,"{""lags"": 32, ""normalize"": true}",lda,linear_discriminant,large,"{""shrinkage"": ""auto"", ""solver"": ""eigen""}",0.4,3407,8a3568eb591e
